latitude,longitude,altitude,x,y,land
31.719702,35.192577,729.671631,-97.558472,-31.659201,-1
31.719730,35.203294,765.363953,-97.555399,-30.654153,-1
31.719757,35.214011,654.041138,-97.552425,-29.649104,-1
31.719783,35.224729,614.512756,-97.549550,-28.644055,-1
31.719808,35.235446,620.326172,-97.546774,-27.639006,-1
31.719832,35.246163,606.851746,-97.544098,-26.633956,-1
31.719856,35.256880,584.799988,-97.541520,-25.628905,-1
31.719878,35.267597,433.565399,-97.539042,-24.623854,-1
31.719900,35.278314,579.584534,-97.536662,-23.618802,-1
31.719920,35.289031,543.724976,-97.534382,-22.613750,-1
31.719940,35.299749,533.089966,-97.532201,-21.608698,-1
31.719959,35.310466,438.001099,-97.530119,-20.603645,-1
31.719977,35.321183,358.227936,-97.528137,-19.598591,-1
31.719994,35.331900,331.570496,-97.526253,-18.593538,-1
31.720010,35.342617,344.859528,-97.524469,-17.588484,-1
31.720025,35.353335,305.845398,-97.522783,-16.583429,-1
31.720039,35.364052,214.848038,-97.521197,-15.578375,-1
31.720053,35.374769,65.652809,-97.519710,-14.573320,-1
31.720065,35.385486,26.666227,-97.518322,-13.568264,-1
31.720077,35.396203,-5.324952,-97.517034,-12.563209,-1
31.720088,35.406920,-5.327601,-97.515844,-11.558153,-1
31.720098,35.417638,79.624954,-97.514754,-10.553097,-1
31.720107,35.428355,34.422321,-97.513762,-9.548041,-1
31.720115,35.439072,-43.779095,-97.512870,-8.542984,-1
31.720122,35.449789,-338.774933,-97.512077,-7.537928,-1
31.720128,35.460507,-403.105682,-97.511383,-6.532871,-1
31.720134,35.471224,-406.792816,-97.510788,-5.527814,-1
31.720138,35.481941,-413.915802,-97.510292,-4.522757,-1
31.720142,35.492658,-415.000000,-97.509896,-3.517700,-1
31.720144,35.503375,-415.000000,-97.509598,-2.512643,-1
31.720146,35.514093,-415.000000,-97.509400,-1.507586,-1
31.720147,35.524810,-415.000000,-97.509301,-0.502529,-1
31.720147,35.535527,-415.000000,-97.509301,0.502529,-1
31.720146,35.546244,-415.000000,-97.509400,1.507586,-1
31.720144,35.556961,-415.000000,-97.509598,2.512643,-1
31.720142,35.567679,-415.000000,-97.509896,3.517700,-1
31.720138,35.578396,-415.000000,-97.510292,4.522757,-1
31.720134,35.589113,-382.470032,-97.510788,5.527814,-1
31.720128,35.599830,-247.172913,-97.511383,6.532871,-1
31.720122,35.610547,-14.127164,-97.512077,7.537928,-1
31.720115,35.621265,63.042473,-97.512870,8.542984,-1
31.720107,35.631982,107.474640,-97.513762,9.548041,-1
31.720098,35.642699,190.602783,-97.514754,10.553097,-1
31.720088,35.653416,238.877335,-97.515844,11.558153,-1
31.720077,35.664133,266.353790,-97.517034,12.563209,-1
31.720065,35.674851,314.743896,-97.518322,13.568264,-1
31.720053,35.685568,475.529846,-97.519710,14.573320,-1
31.720039,35.696285,531.722046,-97.521197,15.578375,-1
31.720025,35.707002,665.611877,-97.522783,16.583429,-1
31.720010,35.717719,786.931458,-97.524469,17.588484,-1
31.719994,35.728437,760.028015,-97.526253,18.593538,-1
31.719977,35.739154,781.335449,-97.528137,19.598591,-1
31.719959,35.749871,835.754395,-97.530119,20.603645,-1
31.719940,35.760588,818.253906,-97.532201,21.608698,-1
31.719920,35.771305,790.483887,-97.534382,22.613750,-1
31.719900,35.782022,795.212341,-97.536662,23.618802,-1
31.719878,35.792740,791.913208,-97.539042,24.623854,-1
31.719856,35.803457,761.237305,-97.541520,25.628905,-1
31.719832,35.814174,750.029358,-97.544098,26.633956,-1
31.719808,35.824891,741.331543,-97.546774,27.639006,-1
31.719783,35.835608,757.411255,-97.549550,28.644055,-1
31.719757,35.846325,780.519836,-97.552425,29.649104,-1
31.719730,35.857042,800.766907,-97.555399,30.654153,-1
31.719702,35.867760,766.127991,-97.558472,31.659201,-1
31.719674,35.878477,751.413269,-97.561644,32.664248,-1
31.719644,35.889194,754.628052,-97.564916,33.669294,-1
31.719614,35.899911,740.965393,-97.568286,34.674340,-1
31.719582,35.910628,742.167114,-97.571756,35.679386,-1
31.719550,35.921345,739.818176,-97.575325,36.684430,-1
31.719517,35.932062,710.741211,-97.578993,37.689474,-1
31.719483,35.942779,713.139221,-97.582760,38.694517,-1
31.719448,35.953496,718.933167,-97.586626,39.699560,-1
31.719412,35.964213,713.119080,-97.590592,40.704601,-1
31.719375,35.974930,714.534058,-97.594656,41.709642,-1
31.719337,35.985647,716.888550,-97.598820,42.714682,-1
31.719299,35.996364,714.932861,-97.603082,43.719722,-1
31.719259,36.007081,720.358704,-97.607444,44.724760,-1
31.719219,36.017798,719.935608,-97.611905,45.729797,-1
31.719178,36.028515,719.331787,-97.616466,46.734834,-1
31.719136,36.039232,716.503967,-97.621125,47.739870,-1
31.719093,36.049949,725.099426,-97.625883,48.744905,-1
31.719049,36.060666,730.695251,-97.630741,49.749938,-1
31.719004,36.071383,741.815430,-97.635697,50.754971,-1
31.718958,36.082100,756.157837,-97.640753,51.760003,-1
31.718912,36.092817,775.963257,-97.645908,52.765034,-1
31.718864,36.103534,813.835754,-97.651162,53.770064,-1
31.718816,36.114251,862.850220,-97.656515,54.775093,-1
31.718766,36.124968,859.742493,-97.661968,55.780121,-1
31.718716,36.135685,838.675537,-97.667519,56.785147,-1
31.718665,36.146402,832.030823,-97.673170,57.790173,-1
31.718613,36.157118,850.062927,-97.678919,58.795198,-1
31.718560,36.167835,833.542542,-97.684768,59.800221,-1
31.718506,36.178552,817.232910,-97.690716,60.805243,-1
31.718452,36.189269,811.061646,-97.696763,61.810264,-1
31.718396,36.199986,803.712219,-97.702909,62.815284,-1
31.718340,36.210703,815.247986,-97.709155,63.820303,-1
31.718282,36.221419,823.749512,-97.715499,64.825320,-1
31.718224,36.232136,831.451111,-97.721943,65.830336,-1
31.718165,36.242853,816.860535,-97.728485,66.835351,-1
31.718105,36.253570,799.660339,-97.735127,67.840365,-1
31.718044,36.264286,794.796021,-97.741868,68.845377,-1
31.717982,36.275003,793.946228,-97.748708,69.850388,-1
31.717919,36.285720,771.487183,-97.755647,70.855397,-1
31.717856,36.296437,765.222534,-97.762686,71.860406,-1
31.717791,36.307153,761.682129,-97.769823,72.865412,-1
31.717726,36.317870,761.940613,-97.777060,73.870418,-1
31.717659,36.328587,740.724609,-97.784395,74.875422,-1
31.717592,36.339303,723.032410,-97.791830,75.880424,-1
31.717524,36.350020,719.445007,-97.799364,76.885425,-1
31.717455,36.360736,709.203979,-97.806997,77.890425,-1
31.717385,36.371453,701.266663,-97.814729,78.895423,-1
31.717314,36.382170,691.567444,-97.822560,79.900420,-1
31.717242,36.392886,685.208984,-97.830491,80.905415,-1
31.717170,36.403603,677.229248,-97.838520,81.910408,-1
31.717096,36.414319,672.265991,-97.846649,82.915400,-1
31.717022,36.425036,663.468079,-97.854877,83.920390,-1
31.716946,36.435752,656.464844,-97.863204,84.925379,-1
31.716870,36.446469,650.755981,-97.871629,85.930366,-1
31.716793,36.457185,640.122253,-97.880155,86.935351,-1
31.716715,36.467901,632.778992,-97.888779,87.940335,-1
31.716636,36.478618,637.157837,-97.897502,88.945317,-1
31.716556,36.489334,633.586182,-97.906325,89.950297,-1
31.716476,36.500051,626.351807,-97.915246,90.955275,-1
31.716394,36.510767,614.883606,-97.924267,91.960252,-1
31.716312,36.521483,613.260986,-97.933386,92.965227,-1
31.716228,36.532200,621.969238,-97.942605,93.970200,-1
31.716144,36.542916,615.516907,-97.951923,94.975171,-1
31.716059,36.553632,607.324585,-97.961340,95.980141,-1
31.715973,36.564348,598.354126,-97.970857,96.985108,-1
31.715886,36.575065,592.261963,-97.980472,97.990074,-1
31.715798,36.585781,585.644653,-97.990186,98.995038,-1
31.715709,36.596497,581.022400,-98.000000,100.000000,-1
31.724753,34.463840,-41.036583,-97.000000,-100.000000,-1
31.724842,34.474556,-40.000000,-96.990185,-98.995038,-1
31.724930,34.485272,-39.000000,-96.980469,-97.990074,-1
31.725017,34.495988,-38.107914,-96.970852,-96.985109,-1
31.725103,34.506705,-38.000000,-96.961334,-95.980141,-1
31.725188,34.517421,-34.590580,-96.951916,-94.975171,-1
31.725272,34.528137,-32.995522,-96.942596,-93.970200,-1
31.725356,34.538854,-33.304382,-96.933376,-92.965227,-1
31.725438,34.549570,-28.854397,-96.924255,-91.960252,-1
31.725520,34.560286,-19.067722,-96.915233,-90.955275,-1
31.725600,34.571003,-5.545645,-96.906310,-89.950297,-1
31.725680,34.581719,-0.066529,-96.897486,-88.945317,-1
31.725759,34.592435,14.119340,-96.888761,-87.940335,-1
31.725837,34.603152,35.418453,-96.880136,-86.935351,-1
31.725914,34.613868,20.765224,-96.871609,-85.930366,-1
31.725990,34.624585,25.919170,-96.863182,-84.925379,-1
31.726066,34.635301,26.828119,-96.854854,-83.920390,-1
31.726140,34.646018,45.862808,-96.846625,-82.915400,-1
31.726214,34.656734,57.697418,-96.838495,-81.910408,-1
31.726286,34.667451,39.351311,-96.830464,-80.905415,-1
31.726358,34.678167,41.677456,-96.822532,-79.900420,-1
31.726429,34.688884,37.325638,-96.814700,-78.895423,-1
31.726499,34.699600,40.223972,-96.806967,-77.890425,-1
31.726568,34.710317,44.581654,-96.799332,-76.885426,-1
31.726636,34.721034,57.337337,-96.791797,-75.880425,-1
31.726703,34.731750,62.818211,-96.784361,-74.875422,-1
31.726770,34.742467,72.322151,-96.777024,-73.870418,-1
31.726835,34.753184,65.332138,-96.769787,-72.865413,-1
31.726900,34.763900,63.877125,-96.762648,-71.860406,-1
31.726963,34.774617,70.220238,-96.755609,-70.855398,-1
31.727026,34.785334,76.822258,-96.748669,-69.850388,-1
31.727088,34.796050,81.460938,-96.741827,-68.845377,-1
31.727149,34.806767,83.031105,-96.735085,-67.840365,-1
31.727209,34.817484,87.618408,-96.728443,-66.835352,-1
31.727268,34.828201,104.513802,-96.721899,-65.830337,-1
31.727326,34.838917,122.523224,-96.715454,-64.825321,-1
31.727384,34.849634,155.510452,-96.709109,-63.820303,-1
31.727440,34.860351,181.550049,-96.702862,-62.815285,-1
31.727496,34.871068,176.831802,-96.696715,-61.810265,-1
31.727551,34.881785,203.565582,-96.690667,-60.805244,-1
31.727604,34.892501,211.282166,-96.684718,-59.800222,-1
31.727657,34.903218,229.178635,-96.678869,-58.795198,-1
31.727709,34.913935,211.217117,-96.673118,-57.790174,-1
31.727760,34.924652,232.257690,-96.667467,-56.785148,-1
31.727811,34.935369,257.156494,-96.661914,-55.780121,-1
31.727860,34.946086,280.221527,-96.656461,-54.775094,-1
31.727908,34.956803,343.548096,-96.651107,-53.770065,-1
31.727956,34.967520,248.504272,-96.645852,-52.765035,-1
31.728002,34.978237,296.054291,-96.640697,-51.760004,-1
31.728048,34.988954,272.409851,-96.635640,-50.754972,-1
31.728093,34.999671,338.310730,-96.630682,-49.749939,-1
31.728137,35.010387,303.749603,-96.625824,-48.744905,-1
31.728180,35.021104,467.154083,-96.621065,-47.739870,-1
31.728222,35.031821,521.920288,-96.616405,-46.734835,-1
31.728263,35.042538,601.754639,-96.611844,-45.729798,-1
31.728304,35.053255,608.805054,-96.607382,-44.724761,-1
31.728343,35.063972,668.200989,-96.603020,-43.719722,-1
31.728382,35.074689,713.846436,-96.598756,-42.714683,-1
31.728419,35.085407,734.933960,-96.594592,-41.709643,-1
31.728456,35.096124,699.093445,-96.590527,-40.704602,-1
31.728492,35.106841,725.398560,-96.586561,-39.699560,-1
31.728527,35.117558,681.088989,-96.582694,-38.694518,-1
31.728561,35.128275,608.461060,-96.578926,-37.689475,-1
31.728594,35.138992,630.692139,-96.575258,-36.684431,-1
31.728627,35.149709,716.578247,-96.571689,-35.679386,-1
31.728658,35.160426,776.816223,-96.568218,-34.674341,-1
31.728688,35.171143,799.788025,-96.564847,-33.669295,-1
31.728718,35.181860,784.852966,-96.561575,-32.664248,-1
31.728747,35.192577,826.692810,-96.558402,-31.659201,-1
31.728775,35.203294,798.371887,-96.555329,-30.654153,-1
31.728801,35.214011,694.965942,-96.552354,-29.649105,-1
31.728827,35.224729,663.787170,-96.549479,-28.644056,-1
31.728853,35.235446,684.051636,-96.546703,-27.639006,-1
31.728877,35.246163,610.742981,-96.544026,-26.633956,-1
31.728900,35.256880,511.742218,-96.541448,-25.628905,-1
31.728922,35.267597,539.947083,-96.538969,-24.623854,-1
31.728944,35.278314,443.757965,-96.536589,-23.618803,-1
31.728965,35.289031,381.615051,-96.534309,-22.613750,-1
31.728984,35.299749,390.690460,-96.532127,-21.608698,-1
31.729003,35.310466,371.092621,-96.530045,-20.603645,-1
31.729021,35.321183,343.176147,-96.528062,-19.598592,-1
31.729038,35.331900,376.381531,-96.526178,-18.593538,-1
31.729054,35.342617,405.567383,-96.524394,-17.588484,-1
31.729070,35.353335,351.684082,-96.522708,-16.583430,-1
31.729084,35.364052,229.121399,-96.521122,-15.578375,-1
31.729097,35.374769,89.096298,-96.519634,-14.573320,-1
31.729110,35.385486,28.623199,-96.518246,-13.568264,-1
31.729122,35.396203,-4.657930,-96.516957,-12.563209,-1
31.729132,35.406920,-15.997931,-96.515768,-11.558153,-1
31.729142,35.417638,-40.116306,-96.514677,-10.553097,-1
31.729151,35.428355,-23.838413,-96.513685,-9.548041,-1
31.729159,35.439072,-5.777940,-96.512793,-8.542984,-1
31.729166,35.449789,-142.678543,-96.512000,-7.537928,-1
31.729173,35.460507,-392.144257,-96.511306,-6.532871,-1
31.729178,35.471224,-404.688538,-96.510711,-5.527814,-1
31.729183,35.481941,-406.989746,-96.510215,-4.522757,-1
31.729186,35.492658,-415.000000,-96.509819,-3.517700,-1
31.729189,35.503375,-415.000000,-96.509521,-2.512643,-1
31.729191,35.514093,-415.000000,-96.509323,-1.507586,-1
31.729191,35.524810,-415.000000,-96.509224,-0.502529,-1
31.729191,35.535527,-415.000000,-96.509224,0.502529,-1
31.729191,35.546244,-415.000000,-96.509323,1.507586,-1
31.729189,35.556961,-415.000000,-96.509521,2.512643,-1
31.729186,35.567679,-415.000000,-96.509819,3.517700,-1
31.729183,35.578396,-415.000000,-96.510215,4.522757,-1
31.729178,35.589113,-411.646576,-96.510711,5.527814,-1
31.729173,35.599830,-291.127869,-96.511306,6.532871,-1
31.729166,35.610547,-202.981857,-96.512000,7.537928,-1
31.729159,35.621265,-5.192431,-96.512793,8.542984,-1
31.729151,35.631982,102.305145,-96.513685,9.548041,-1
31.729142,35.642699,183.243637,-96.514677,10.553097,-1
31.729132,35.653416,243.284485,-96.515768,11.558153,-1
31.729122,35.664134,328.192566,-96.516957,12.563209,-1
31.729110,35.674851,393.351562,-96.518246,13.568264,-1
31.729097,35.685568,437.534363,-96.519634,14.573320,-1
31.729084,35.696285,583.331055,-96.521122,15.578375,-1
31.729070,35.707002,632.330017,-96.522708,16.583430,-1
31.729054,35.717719,803.075867,-96.524394,17.588484,-1
31.729038,35.728437,737.059326,-96.526178,18.593538,-1
31.729021,35.739154,755.004639,-96.528062,19.598592,-1
31.729003,35.749871,818.453003,-96.530045,20.603645,-1
31.728984,35.760588,826.488892,-96.532127,21.608698,-1
31.728965,35.771305,817.371948,-96.534309,22.613750,-1
31.728944,35.782022,806.382324,-96.536589,23.618803,-1
31.728922,35.792740,786.958923,-96.538969,24.623854,-1
31.728900,35.803457,784.533264,-96.541448,25.628905,-1
31.728877,35.814174,765.186035,-96.544026,26.633956,-1
31.728853,35.824891,744.632935,-96.546703,27.639006,-1
31.728827,35.835608,765.204041,-96.549479,28.644056,-1
31.728801,35.846325,784.224304,-96.552354,29.649105,-1
31.728775,35.857042,782.792847,-96.555329,30.654153,-1
31.728747,35.867760,778.419556,-96.558402,31.659201,-1
31.728718,35.878477,763.962830,-96.561575,32.664248,-1
31.728688,35.889194,758.746033,-96.564847,33.669295,-1
31.728658,35.899911,752.632751,-96.568218,34.674341,-1
31.728627,35.910628,734.678528,-96.571689,35.679386,-1
31.728594,35.921345,732.095093,-96.575258,36.684431,-1
31.728561,35.932062,726.316650,-96.578926,37.689475,-1
31.728527,35.942779,719.554382,-96.582694,38.694518,-1
31.728492,35.953496,722.444580,-96.586561,39.699560,-1
31.728456,35.964213,710.941956,-96.590527,40.704602,-1
31.728419,35.974930,718.194580,-96.594592,41.709643,-1
31.728382,35.985647,720.795044,-96.598756,42.714683,-1
31.728343,35.996364,725.623352,-96.603020,43.719722,-1
31.728304,36.007081,723.818604,-96.607382,44.724761,-1
31.728263,36.017798,723.698853,-96.611844,45.729798,-1
31.728222,36.028515,725.079712,-96.616405,46.734835,-1
31.728180,36.039232,722.284790,-96.621065,47.739870,-1
31.728137,36.049949,733.842529,-96.625824,48.744905,-1
31.728093,36.060666,738.946350,-96.630682,49.749939,-1
31.728048,36.071383,746.828186,-96.635640,50.754972,-1
31.728002,36.082100,766.429565,-96.640697,51.760004,-1
31.727956,36.092817,833.037109,-96.645852,52.765035,-1
31.727908,36.103534,830.136902,-96.651107,53.770065,-1
31.727860,36.114251,841.770752,-96.656461,54.775094,-1
31.727811,36.124968,837.072266,-96.661914,55.780121,-1
31.727760,36.135685,824.055054,-96.667467,56.785148,-1
31.727709,36.146402,821.519714,-96.673118,57.790174,-1
31.727657,36.157118,828.402161,-96.678869,58.795198,-1
31.727604,36.167835,823.417908,-96.684718,59.800222,-1
31.727551,36.178552,812.537048,-96.690667,60.805244,-1
31.727496,36.189269,809.257507,-96.696715,61.810265,-1
31.727440,36.199986,796.123413,-96.702862,62.815285,-1
31.727384,36.210703,816.004333,-96.709109,63.820303,-1
31.727326,36.221419,817.921814,-96.715454,64.825321,-1
31.727268,36.232136,814.015930,-96.721899,65.830337,-1
31.727209,36.242853,820.570557,-96.728443,66.835352,-1
31.727149,36.253570,798.702637,-96.735085,67.840365,-1
31.727088,36.264286,773.039673,-96.741827,68.845377,-1
31.727026,36.275003,780.778015,-96.748669,69.850388,-1
31.726963,36.285720,775.927307,-96.755609,70.855398,-1
31.726900,36.296437,750.568420,-96.762648,71.860406,-1
31.726835,36.307153,750.788208,-96.769787,72.865413,-1
31.726770,36.317870,750.201538,-96.777024,73.870418,-1
31.726703,36.328587,739.810608,-96.784361,74.875422,-1
31.726636,36.339303,722.807495,-96.791797,75.880425,-1
31.726568,36.350020,711.420776,-96.799332,76.885426,-1
31.726499,36.360736,705.744324,-96.806967,77.890425,-1
31.726429,36.371453,695.575378,-96.814700,78.895423,-1
31.726358,36.382170,686.607422,-96.822532,79.900420,-1
31.726286,36.392886,679.509094,-96.830464,80.905415,-1
31.726214,36.403603,672.809326,-96.838495,81.910408,-1
31.726140,36.414319,668.875549,-96.846625,82.915400,-1
31.726066,36.425036,659.959717,-96.854854,83.920390,-1
31.725990,36.435752,651.198608,-96.863182,84.925379,-1
31.725914,36.446469,644.506714,-96.871609,85.930366,-1
31.725837,36.457185,639.650818,-96.880136,86.935351,-1
31.725759,36.467901,649.001709,-96.888761,87.940335,-1
31.725680,36.478618,637.314026,-96.897486,88.945317,-1
31.725600,36.489334,629.468750,-96.906310,89.950297,-1
31.725520,36.500051,622.827759,-96.915233,90.955275,-1
31.725438,36.510767,618.939026,-96.924255,91.960252,-1
31.725356,36.521483,626.742920,-96.933376,92.965227,-1
31.725272,36.532200,638.404541,-96.942596,93.970200,-1
31.725188,36.542916,627.181091,-96.951916,94.975171,-1
31.725103,36.553632,611.057434,-96.961334,95.980141,-1
31.725017,36.564348,599.653992,-96.970852,96.985109,-1
31.724930,36.575065,594.553162,-96.980469,97.990074,-1
31.724842,36.585781,592.264648,-96.990185,98.995038,-1
31.724753,36.596497,583.139893,-97.000000,100.000000,-1
31.733797,34.463840,-40.098896,-96.000000,-100.000000,-1
31.733886,34.474556,-39.197247,-95.990183,-98.995038,-1
31.733973,34.485272,-39.000000,-95.980466,-97.990074,-1
31.734060,34.495988,-38.000000,-95.970847,-96.985109,-1
31.734146,34.506705,-37.974545,-95.961328,-95.980141,-1
31.734232,34.517421,-35.542652,-95.951908,-94.975172,-1
31.734316,34.528137,-34.000000,-95.942587,-93.970200,-1
31.734399,34.538854,-33.950909,-95.933365,-92.965227,-1
31.734482,34.549570,-33.061085,-95.924243,-91.960252,-1
31.734563,34.560286,-27.872202,-95.915219,-90.955276,-1
31.734644,34.571003,-11.842975,-95.906295,-89.950297,-1
31.734724,34.581719,-0.442907,-95.897470,-88.945317,-1
31.734803,34.592435,3.870325,-95.888744,-87.940335,-1
31.734881,34.603152,12.729830,-95.880117,-86.935352,-1
31.734958,34.613868,18.905853,-95.871589,-85.930366,-1
31.735034,34.624585,24.708208,-95.863160,-84.925379,-1
31.735110,34.635301,33.428890,-95.854831,-83.920391,-1
31.735184,34.646018,39.487457,-95.846601,-82.915401,-1
31.735258,34.656734,51.357628,-95.838469,-81.910409,-1
31.735330,34.667451,39.067894,-95.830437,-80.905415,-1
31.735402,34.678167,33.139950,-95.822504,-79.900420,-1
31.735473,34.688884,35.304123,-95.814671,-78.895424,-1
31.735543,34.699600,37.178101,-95.806936,-77.890426,-1
31.735612,34.710317,47.408749,-95.799301,-76.885426,-1
31.735680,34.721034,54.170250,-95.791764,-75.880425,-1
31.735747,34.731750,69.477554,-95.784327,-74.875423,-1
31.735814,34.742467,59.832836,-95.776989,-73.870419,-1
31.735879,34.753184,56.951702,-95.769750,-72.865414,-1
31.735944,34.763900,61.359287,-95.762611,-71.860407,-1
31.736007,34.774617,74.042419,-95.755570,-70.855399,-1
31.736070,34.785334,72.858742,-95.748629,-69.850389,-1
31.736132,34.796050,73.328621,-95.741787,-68.845378,-1
31.736193,34.806767,82.293030,-95.735044,-67.840366,-1
31.736253,34.817484,87.280426,-95.728400,-66.835352,-1
31.736312,34.828201,95.463028,-95.721855,-65.830337,-1
31.736371,34.838917,106.724403,-95.715409,-64.825321,-1
31.736428,34.849634,130.740051,-95.709063,-63.820304,-1
31.736484,34.860351,160.440781,-95.702816,-62.815285,-1
31.736540,34.871068,162.577545,-95.696667,-61.810265,-1
31.736595,34.881785,180.652634,-95.690619,-60.805244,-1
31.736649,34.892501,188.902435,-95.684669,-59.800222,-1
31.736701,34.903218,217.063522,-95.678818,-58.795199,-1
31.736753,34.913935,188.658493,-95.673067,-57.790174,-1
31.736805,34.924652,222.705444,-95.667414,-56.785149,-1
31.736855,34.935369,257.442139,-95.661861,-55.780122,-1
31.736904,34.946086,283.426178,-95.656407,-54.775094,-1
31.736953,34.956803,288.279327,-95.651052,-53.770065,-1
31.737000,34.967520,231.106567,-95.645796,-52.765035,-1
31.737047,34.978237,246.773331,-95.640640,-51.760005,-1
31.737092,34.988954,260.311646,-95.635582,-50.754973,-1
31.737137,34.999671,277.034119,-95.630624,-49.749940,-1
31.737181,35.010387,291.274017,-95.625765,-48.744906,-1
31.737224,35.021104,458.101990,-95.621005,-47.739871,-1
31.737266,35.031821,531.413086,-95.616345,-46.734835,-1
31.737308,35.042538,561.244751,-95.611783,-45.729799,-1
31.737348,35.053255,613.392273,-95.607321,-44.724761,-1
31.737387,35.063972,655.808533,-95.602957,-43.719723,-1
31.737426,35.074689,646.728333,-95.598693,-42.714683,-1
31.737464,35.085407,654.467285,-95.594528,-41.709643,-1
31.737500,35.096124,592.795410,-95.590462,-40.704603,-1
31.737536,35.106841,614.230347,-95.586496,-39.699561,-1
31.737571,35.117558,552.433899,-95.582628,-38.694518,-1
31.737605,35.128275,560.206238,-95.578860,-37.689475,-1
31.737639,35.138992,644.160583,-95.575191,-36.684431,-1
31.737671,35.149709,601.587708,-95.571621,-35.679387,-1
31.737702,35.160426,733.272888,-95.568150,-34.674341,-1
31.737733,35.171143,648.881042,-95.564779,-33.669295,-1
31.737762,35.181860,820.272583,-95.561506,-32.664249,-1
31.737791,35.192577,758.825317,-95.558333,-31.659202,-1
31.737819,35.203294,754.839417,-95.555259,-30.654154,-1
31.737846,35.214011,777.137451,-95.552284,-29.649105,-1
31.737872,35.224729,803.245789,-95.549408,-28.644056,-1
31.737897,35.235446,740.653259,-95.546631,-27.639006,-1
31.737921,35.246163,697.944092,-95.543954,-26.633956,-1
31.737944,35.256880,639.616394,-95.541375,-25.628906,-1
31.737967,35.267597,531.450562,-95.538896,-24.623855,-1
31.737988,35.278314,470.662140,-95.536516,-23.618803,-1
31.738009,35.289031,516.930481,-95.534235,-22.613751,-1
31.738029,35.299749,480.791504,-95.532054,-21.608698,-1
31.738048,35.310466,477.372040,-95.529971,-20.603645,-1
31.738065,35.321183,392.404816,-95.527988,-19.598592,-1
31.738083,35.331900,415.642456,-95.526104,-18.593538,-1
31.738099,35.342617,493.753235,-95.524319,-17.588484,-1
31.738114,35.353335,365.037994,-95.522633,-16.583430,-1
31.738128,35.364052,279.301910,-95.521046,-15.578375,-1
31.738142,35.374769,96.878883,-95.519559,-14.573320,-1
31.738154,35.385486,38.342945,-95.518170,-13.568265,-1
31.738166,35.396203,-2.182617,-95.516881,-12.563209,-1
31.738177,35.406920,-21.205309,-95.515691,-11.558153,-1
31.738187,35.417638,-5.478054,-95.514600,-10.553097,-1
31.738196,35.428355,-51.635021,-95.513609,-9.548041,-1
31.738204,35.439072,-85.865082,-95.512716,-8.542985,-1
31.738211,35.449789,-128.532562,-95.511923,-7.537928,-1
31.738217,35.460507,-374.208588,-95.511229,-6.532871,-1
31.738222,35.471224,-397.440582,-95.510634,-5.527814,-1
31.738227,35.481941,-403.953949,-95.510138,-4.522757,-1
31.738231,35.492658,-414.989594,-95.509741,-3.517700,-1
31.738233,35.503375,-415.000000,-95.509444,-2.512643,-1
31.738235,35.514093,-415.000000,-95.509245,-1.507586,-1
31.738236,35.524810,-415.000000,-95.509146,-0.502529,-1
31.738236,35.535527,-415.000000,-95.509146,0.502529,-1
31.738235,35.546244,-415.000000,-95.509245,1.507586,-1
31.738233,35.556961,-415.000000,-95.509444,2.512643,-1
31.738231,35.567679,-415.000000,-95.509741,3.517700,-1
31.738227,35.578396,-415.000000,-95.510138,4.522757,-1
31.738222,35.589113,-415.000000,-95.510634,5.527814,-1
31.738217,35.599830,-348.084869,-95.511229,6.532871,-1
31.738211,35.610547,-207.047989,-95.511923,7.537928,-1
31.738204,35.621265,-118.233109,-95.512716,8.542985,-1
31.738196,35.631982,-0.607010,-95.513609,9.548041,-1
31.738187,35.642699,145.770096,-95.514600,10.553097,-1
31.738177,35.653416,173.385559,-95.515691,11.558153,-1
31.738166,35.664134,280.674988,-95.516881,12.563209,-1
31.738154,35.674851,344.963135,-95.518170,13.568265,-1
31.738142,35.685568,508.415710,-95.519559,14.573320,-1
31.738128,35.696285,483.490997,-95.521046,15.578375,-1
31.738114,35.707002,631.392944,-95.522633,16.583430,-1
31.738099,35.717719,630.203674,-95.524319,17.588484,-1
31.738083,35.728437,624.960876,-95.526104,18.593538,-1
31.738065,35.739154,629.983215,-95.527988,19.598592,-1
31.738048,35.749871,788.921326,-95.529971,20.603645,-1
31.738029,35.760588,832.911743,-95.532054,21.608698,-1
31.738009,35.771305,823.426331,-95.534235,22.613751,-1
31.737988,35.782022,800.477417,-95.536516,23.618803,-1
31.737967,35.792740,796.887451,-95.538896,24.623855,-1
31.737944,35.803457,798.043274,-95.541375,25.628906,-1
31.737921,35.814174,785.973083,-95.543954,26.633956,-1
31.737897,35.824891,753.331299,-95.546631,27.639006,-1
31.737872,35.835608,779.847900,-95.549408,28.644056,-1
31.737846,35.846325,785.594910,-95.552284,29.649105,-1
31.737819,35.857042,804.790161,-95.555259,30.654154,-1
31.737791,35.867760,779.587463,-95.558333,31.659202,-1
31.737762,35.878477,768.357361,-95.561506,32.664249,-1
31.737733,35.889194,762.448669,-95.564779,33.669295,-1
31.737702,35.899911,734.195068,-95.568150,34.674341,-1
31.737671,35.910628,735.714966,-95.571621,35.679387,-1
31.737639,35.921345,749.874878,-95.575191,36.684431,-1
31.737605,35.932062,739.890686,-95.578860,37.689475,-1
31.737571,35.942779,731.999207,-95.582628,38.694518,-1
