latitude,longitude,altitude,x,y,land
32.588226,35.526216,152.385178,-0.989954,-0.286432,-1
32.588226,35.526323,149.406082,-0.989954,-0.276382,-1
32.588226,35.526430,145.882324,-0.989954,-0.266332,-1
32.588226,35.526537,142.157364,-0.989953,-0.256281,-1
32.588226,35.526645,138.432419,-0.989953,-0.246231,-1
32.588226,35.526752,134.707458,-0.989953,-0.236181,-1
32.588226,35.526859,130.982513,-0.989953,-0.226131,-1
32.588226,35.526966,127.257576,-0.989953,-0.216080,-1
32.588226,35.527073,123.537086,-0.989952,-0.206030,-1
32.588226,35.527180,119.825951,-0.989952,-0.195980,-1
32.588226,35.527287,116.114815,-0.989952,-0.185930,-1
32.588226,35.527395,112.403687,-0.989952,-0.175879,-1
32.588226,35.527502,108.692558,-0.989952,-0.165829,-1
32.588226,35.527609,104.981438,-0.989951,-0.155779,-1
32.588226,35.527716,101.270317,-0.989951,-0.145729,-1
32.588226,35.527823,97.838570,-0.989951,-0.135678,-1
32.588226,35.527930,94.432693,-0.989951,-0.125628,-1
32.588226,35.528038,91.026810,-0.989951,-0.115578,-1
32.588226,35.528145,87.620941,-0.989951,-0.105528,-1
32.588226,35.528252,84.215065,-0.989951,-0.095477,-1
32.588226,35.528359,80.809196,-0.989951,-0.085427,-1
32.588226,35.528466,77.406830,-0.989950,-0.075377,-1
32.588226,35.528573,74.007858,-0.989950,-0.065327,-1
32.588226,35.528681,70.608894,-0.989950,-0.055276,-1
32.588226,35.528788,67.209923,-0.989950,-0.045226,-1
32.588226,35.528895,63.810959,-0.989950,-0.035176,-1
32.588226,35.529002,60.411991,-0.989950,-0.025126,-1
32.588226,35.529109,57.056511,-0.989950,-0.015075,-1
32.588226,35.529216,54.091232,-0.989950,-0.005025,-1
32.588226,35.529324,51.125950,-0.989950,0.005025,-1
32.588226,35.529431,48.160671,-0.989950,0.015075,-1
32.588226,35.529538,45.195389,-0.989950,0.025126,-1
32.588226,35.529645,42.230106,-0.989950,0.035176,-1
32.588226,35.529752,39.264820,-0.989950,0.045226,-1
32.588226,35.529859,36.506210,-0.989950,0.055276,-1
32.588226,35.529967,33.839256,-0.989950,0.065327,-1
32.588226,35.530074,31.172298,-0.989950,0.075377,-1
32.588226,35.530181,28.505342,-0.989951,0.085427,-1
32.588226,35.530288,25.838387,-0.989951,0.095477,-1
32.588226,35.530395,23.171429,-0.989951,0.105528,-1
32.588226,35.530502,20.508410,-0.989951,0.115578,-1
32.588226,35.530610,17.855255,-0.989951,0.125628,-1
32.588226,35.530717,15.202100,-0.989951,0.135678,-1
32.588226,35.530824,12.548944,-0.989951,0.145729,-1
32.588226,35.530931,9.895786,-0.989951,0.155779,-1
32.588226,35.531038,7.242629,-0.989952,0.165829,-1
32.588226,35.531145,4.589470,-0.989952,0.175879,-1
32.588226,35.531253,2.073306,-0.989952,0.185930,-1
32.588226,35.531360,-0.423787,-0.989952,0.195980,-1
32.588226,35.531467,-2.920881,-0.989952,0.206030,-1
32.588226,35.531574,-5.417975,-0.989953,0.216080,-1
32.588226,35.531681,-7.915071,-0.989953,0.226131,-1
32.588226,35.531788,-10.412167,-0.989953,0.236181,-1
32.588226,35.531895,-12.628638,-0.989953,0.246231,-1
32.588226,35.532003,-14.529049,-0.989953,0.256281,-1
32.588226,35.532110,-16.429457,-0.989954,0.266332,-1
32.588226,35.532217,-18.329861,-0.989954,0.276382,-1
32.588226,35.532324,-20.230259,-0.989954,0.286432,-1
32.588226,35.532431,-22.130655,-0.989955,0.296482,-1
32.588226,35.532538,-24.078333,-0.989955,0.306533,-1
32.588226,35.532646,-26.731487,-0.989955,0.316583,-1
32.588226,35.532753,-29.384640,-0.989956,0.326633,-1
32.588226,35.532860,-32.037796,-0.989956,0.336683,-1
32.588226,35.532967,-34.690948,-0.989956,0.346734,-1
32.588226,35.533074,-37.344101,-0.989957,0.356784,-1
32.588226,35.533181,-39.997257,-0.989957,0.366834,-1
32.588226,35.533289,-42.450375,-0.989957,0.376884,-1
32.588226,35.533396,-44.798283,-0.989958,0.386935,-1
32.588226,35.533503,-47.146191,-0.989958,0.396985,-1
32.588226,35.533610,-49.494095,-0.989958,0.407035,-1
32.588226,35.533717,-51.841995,-0.989959,0.417085,-1
32.588226,35.533824,-54.189899,-0.989959,0.427136,-1
32.588226,35.533932,-56.310837,-0.989960,0.437186,-1
32.588226,35.534039,-57.742977,-0.989960,0.447236,-1
32.588226,35.534146,-59.175110,-0.989961,0.457286,-1
32.588226,35.534253,-60.607235,-0.989961,0.467337,-1
32.588226,35.534360,-62.039352,-0.989962,0.477387,-1
32.588226,35.534467,-63.471462,-0.989962,0.487437,-1
32.588226,35.534575,-64.903564,-0.989963,0.497487,-1
32.588226,35.534682,-65.947975,-0.989963,0.507538,-1
32.588226,35.534789,-66.918732,-0.989964,0.517588,-1
32.588226,35.534896,-67.889481,-0.989964,0.527638,-1
32.588226,35.535003,-68.860214,-0.989965,0.537688,-1
32.588226,35.535110,-69.830933,-0.989965,0.547739,-1
32.588226,35.535218,-70.801643,-0.989966,0.557789,-1
32.588226,35.535325,-71.772339,-0.989966,0.567839,-1
32.588226,35.535432,-72.743019,-0.989967,0.577889,-1
32.588226,35.535539,-73.713692,-0.989967,0.587940,-1
32.588226,35.535646,-74.684349,-0.989968,0.597990,-1
32.588226,35.535753,-75.654991,-0.989969,0.608040,-1
32.588226,35.535861,-76.625618,-0.989969,0.618090,-1
32.588226,35.535968,-77.615334,-0.989970,0.628141,-1
32.588226,35.536075,-79.338829,-0.989970,0.638191,-1
32.588226,35.536182,-81.062317,-0.989971,0.648241,-1
32.588226,35.536289,-82.785805,-0.989972,0.658291,-1
32.588226,35.536396,-84.509285,-0.989972,0.668342,-1
32.588226,35.536503,-86.232758,-0.989973,0.678392,-1
32.588226,35.536611,-87.956230,-0.989974,0.688442,-1
32.588226,35.536718,-89.298210,-0.989975,0.698492,-1
32.588226,35.536825,-90.404251,-0.989975,0.708543,-1
32.588226,35.536932,-91.510284,-0.989976,0.718593,-1
32.588226,35.537039,-92.616310,-0.989977,0.728643,-1
32.588226,35.537146,-93.722328,-0.989977,0.738693,-1
32.588226,35.537254,-94.828339,-0.989978,0.748744,-1
32.588226,35.537361,-95.965736,-0.989979,0.758794,-1
32.588226,35.537468,-97.220955,-0.989980,0.768844,-1
32.588226,35.537575,-98.476173,-0.989980,0.778894,-1
32.588226,35.537682,-99.731384,-0.989981,0.788945,-1
32.588226,35.537789,-100.986588,-0.989982,0.798995,-1
32.588226,35.537897,-102.241783,-0.989983,0.809045,-1
32.588226,35.538004,-103.496971,-0.989984,0.819095,-1
32.588226,35.538111,-104.997292,-0.989984,0.829146,-1
32.588226,35.538218,-106.557777,-0.989985,0.839196,-1
32.588226,35.538325,-108.118263,-0.989986,0.849246,-1
32.588226,35.538432,-109.678741,-0.989987,0.859296,-1
32.588226,35.538540,-111.239220,-0.989988,0.869347,-1
32.588226,35.538647,-112.799698,-0.989989,0.879397,-1
32.588226,35.538754,-114.660637,-0.989990,0.889447,-1
32.588226,35.538861,-116.980995,-0.989990,0.899497,-1
32.588226,35.538968,-119.301353,-0.989991,0.909548,-1
32.588226,35.539075,-121.621727,-0.989992,0.919598,-1
32.588226,35.539183,-123.942108,-0.989993,0.929648,-1
32.588226,35.539290,-126.262497,-0.989994,0.939698,-1
32.588226,35.539397,-128.582886,-0.989995,0.949749,-1
32.588226,35.539504,-131.359131,-0.989996,0.959799,-1
32.588226,35.539611,-134.140945,-0.989997,0.969849,-1
32.588226,35.539718,-136.922775,-0.989998,0.979899,-1
32.588226,35.539826,-139.704620,-0.989999,0.989950,-1
32.588226,35.539933,-142.486481,-0.990000,1.000000,-1
32.588316,35.518607,245.269608,-0.980000,-1.000000,-1
32.588316,35.518714,245.609161,-0.979999,-0.989950,-1
32.588316,35.518822,245.942902,-0.979998,-0.979899,-1
32.588316,35.518929,246.255096,-0.979997,-0.969849,-1
32.588316,35.519036,246.567291,-0.979996,-0.959799,-1
32.588316,35.519143,246.879501,-0.979995,-0.949749,-1
32.588316,35.519250,247.191696,-0.979994,-0.939698,-1
32.588316,35.519357,247.503891,-0.979993,-0.929648,-1
32.588316,35.519465,247.816086,-0.979992,-0.919598,-1
32.588316,35.519572,248.002625,-0.979991,-0.909548,-1
32.588316,35.519679,248.158752,-0.979990,-0.899497,-1
32.588316,35.519786,248.314880,-0.979990,-0.889447,-1
32.588316,35.519893,248.471008,-0.979989,-0.879397,-1
32.588316,35.520000,248.627136,-0.979988,-0.869347,-1
32.588316,35.520108,248.783249,-0.979987,-0.859296,-1
32.588316,35.520215,248.877319,-0.979986,-0.849246,-1
32.588316,35.520322,248.877380,-0.979985,-0.839196,-1
32.588316,35.520429,248.877426,-0.979984,-0.829146,-1
32.588316,35.520536,248.877487,-0.979984,-0.819095,-1
32.588316,35.520643,248.877533,-0.979983,-0.809045,-1
32.588316,35.520751,248.877594,-0.979982,-0.798995,-1
32.588316,35.520858,248.877640,-0.979981,-0.788945,-1
32.588316,35.520965,249.186752,-0.979980,-0.778894,-1
32.588316,35.521072,249.498947,-0.979980,-0.768844,-1
32.588316,35.521179,249.811127,-0.979979,-0.758794,-1
